CnvRegion	CnvGene	ExpGene	Cor	Cor.pvalue	Z_value
HELZ2	HELZ2	HELZ2	0.46335370930131	1.17544186275252e-14	0.50157347035422
SUCLA2	SUCLA2	SUCLA2	0.55288943513079	2.45888464953236e-21	0.622533356753758
RNF8	RNF8	RNF8	0.865222064283402	5.1355235241344e-76	1.31375344542865
RABEP1	RABEP1	RABEP1	0.732297952410906	4.20574438016634e-43	0.933664751480579
ATG13	ATG13	ATG13	0.633206446133785	2.61632542921296e-29	0.746750670059399
TMTC1	TMTC1	TMTC1	0.191309659979268	0.00243199627850396	0.193696230292377
GRB10	GRB10	GRB10	0.389353405211354	1.94074472752529e-10	0.411037677279969
SRP19	SRP19	SRP19	0.454689542934924	4.15556008792719e-14	0.490596252908796
AGPAT3	AGPAT3	AGPAT3	0.368115337711978	2.08255792872904e-09	0.386241262354409
C5orf45	C5orf45	C5orf45	0.56900752208302	9.18673819964741e-23	0.646053954794107
KIAA1524	KIAA1524	KIAA1524	0.480767048828631	8.31660232557734e-16	0.523981440041401
RMI1	RMI1	RMI1	0.449453063420641	8.76284658190067e-14	0.484014676182029
PBRM1	PBRM1	PBRM1	0.480286064677916	8.96608987531879e-16	0.523356049602127
PNPLA6	PNPLA6	PNPLA6	0.448416954661554	1.01414853265485e-13	0.482717037701469
SCARB1	SCARB1	SCARB1	0.331287209659655	8.63871672082327e-08	0.344273461967758
TWF1	TWF1	TWF1	0.527522687732201	3.06919292937593e-19	0.586706407185713
BAZ1B	BAZ1B	BAZ1B	0.483810218099784	5.15386568379666e-16	0.527947018964868
MFSD8	MFSD8	MFSD8	0.434596866317107	6.79594793138067e-13	0.465550085834112
TEK	TEK	TEK	0.252874314641572	5.43700143272535e-05	0.258481108922323
ELMSAN1	ELMSAN1	ELMSAN1	0.53354828532667	1.011491984737e-19	0.595092480329807
UBXN8	UBXN8	UBXN8	0.261446683123723	2.94479785724568e-05	0.26766060349001
TMEM106A	TMEM106A	TMEM106A	-0.0425645024374512	0.503763423612202	-0.0425902356424341
SLC30A1	SLC30A1	SLC30A1	0.0244319090279899	0.701240523948006	0.0244367720533525
EGLN2	EGLN2	EGLN2	0.354802408089551	8.4631019935181e-09	0.370927142231514
ZNF346	ZNF346	ZNF346	0.771220085987253	2.32573560211019e-50	1.02333171748546
PARP8	PARP8	PARP8	0.418042478959694	5.93944204074666e-12	0.445317603216088
DCAF16	DCAF16	DCAF16	0.544337592541094	1.31019920785951e-20	0.61029907694603
FAM49A	FAM49A	FAM49A	0.0893430638291603	0.159864239440731	0.0895819264274062
C19orf24	C19orf24	C19orf24	0.214888028258328	0.000640680112571901	0.218290423472002
LMTK2	LMTK2	LMTK2	0.485203077134903	4.13358115911933e-16	0.529767147901438
ZNF33A	ZNF33A	ZNF33A	0.401365115098091	4.69411390045126e-11	0.425275125763954
INIP	INIP	INIP	0.573585044840675	3.49392304420252e-23	0.652849408965348
ULK2	ULK2	ULK2	0.798739161940663	2.01653160490775e-56	1.09511973214774
RAN	RAN	RAN	0.489477019456291	2.08743550423543e-16	0.535372345662624
TFRC	TFRC	TFRC	0.251291866175236	6.07446993029014e-05	0.256791278221128
CCNG1	CCNG1	CCNG1	0.434393517986145	6.98439459989306e-13	0.465299414185596
AC009948.5	AC009948.5	AC009948.5	0.410032004246366	1.62624002344221e-11	0.435649695109285
EXOSC7	EXOSC7	EXOSC7	0.382214418241014	4.39251222611323e-10	0.402650350400798
PCID2	PCID2	PCID2	0.875998704771507	3.50330326771562e-80	1.35830221410203
PIK3R5	PIK3R5	PIK3R5	-0.0681787706886424	0.283865130916881	-0.0682847057771064
TSPAN12	TSPAN12	TSPAN12	0.0518082854599028	0.415671181095662	0.0518547130987825
ADRBK2	ADRBK2	ADRBK2	0.128296329776122	0.0431080408485689	0.12900728141506
DHX57	DHX57	DHX57	0.560071429107488	5.81050089778612e-22	0.632937256115747
PTTG1IP	PTTG1IP	PTTG1IP	0.527700038732369	2.97147820090213e-19	0.586952172915488
RAB28	RAB28	RAB28	0.646829215698747	6.67094015416211e-31	0.769827641237182
VAT1	VAT1	VAT1	0.263240778117544	2.58311053927082e-05	0.269587302752368
CXCL12	CXCL12	CXCL12	0.318687511634533	2.77538854441594e-07	0.330185571873615
SLC39A13	SLC39A13	SLC39A13	0.445296842258816	1.56999738913441e-13	0.478818443436058
PTGS1	PTGS1	PTGS1	0.106518749490167	0.0935122122408563	0.106924377075419
PTPRF	PTPRF	PTPRF	0.270455691098795	1.51045159519667e-05	0.277355411069368
BLMH	BLMH	BLMH	0.383136024290727	3.95727580653415e-10	0.403730071251657
PDPN	PDPN	PDPN	0.359507186313405	5.1942275042752e-09	0.376319824315626
ANAPC1	ANAPC1	ANAPC1	0.449955383181333	8.16212500314437e-14	0.484644334148303
NEK4	NEK4	NEK4	0.482869702556997	5.97832848445691e-16	0.526719804402005
ITSN2	ITSN2	ITSN2	0.310501818653229	5.76010076024963e-07	0.321100675464251
FTH1P3	FTH1P3	FTH1P3	-0.128092942976517	0.0434427050790426	-0.128800496336676
ZNF775	ZNF775	ZNF775	0.473661641711567	2.49576875345564e-15	0.514780611341177
LOXL2	LOXL2	LOXL2	0.165174973189153	0.00902085237660736	0.166702196068959
INTS12	INTS12	INTS12	0.618353431616629	1.16649127699172e-27	0.722334772214325
PHLDA3	PHLDA3	PHLDA3	0.174506609655085	0.00576195185496214	0.176311087619305
TTI1	TTI1	TTI1	0.638088769493762	7.17454669890142e-30	0.754943247308107
PTPN6	PTPN6	PTPN6	-0.0229517771804895	0.718549471111162	-0.0229558086650423
SEPT11	SEPT11	SEPT11	0.507869107022941	9.87156373460298e-18	0.559854010999351
NGLY1	NGLY1	NGLY1	0.474041231615779	2.35497682346807e-15	0.515270111198655
HK2	HK2	HK2	0.0324065372810092	0.610803266177949	0.0324178887064779
C17orf100	C17orf100	C17orf100	0.378121474265521	6.95455612976249e-10	0.397865911428144
GLI2	GLI2	GLI2	0.316167581637158	3.48301916472918e-07	0.327383280118259
SEMA5A	SEMA5A	SEMA5A	0.418821149679655	5.37776989925351e-12	0.446261544084068
ARHGAP24	ARHGAP24	ARHGAP24	0.158326459250444	0.0123641611918261	0.159669657308966
NUP205	NUP205	NUP205	0.653656133708385	9.87766695685559e-32	0.781655919705352
TMEM119	TMEM119	TMEM119	0.132206268668615	0.037083589435788	0.13298470429843
BCAT1	BCAT1	BCAT1	0.243497325985606	0.000103783144014783	0.248488522453561
SVIL	SVIL	SVIL	0.0798335778871995	0.209326834779448	0.0800038332054548
MBOAT7	MBOAT7	MBOAT7	0.358972031682741	5.49301334363123e-09	0.37570537278939
GOSR1	GOSR1	GOSR1	0.60730173088723	1.73032265236391e-26	0.70463527727465
GPR133	GPR133	GPR133	0.364228952536507	3.15685481879519e-09	0.381753083909732
RHBDD3	RHBDD3	RHBDD3	0.499215018222902	4.24510597885815e-17	0.548260049026641
IKBKB	IKBKB	IKBKB	0.549407309146983	4.88771207115212e-21	0.61753197432292
PTGES	PTGES	PTGES	0.221058762973783	0.000440959899152523	0.224768995353386
HINT3	HINT3	HINT3	0.477273856083014	1.43205708127552e-15	0.519447988774709
SS18L1	SS18L1	SS18L1	0.598788234375004	1.28718408919828e-25	0.691255943016587
CDCA2	CDCA2	CDCA2	0.252398659873784	5.62166608035239e-05	0.257973025627106
C2orf44	C2orf44	C2orf44	0.565717869112191	1.82337910358029e-22	0.641202653022441
AOC3	AOC3	AOC3	0.21456241110652	0.00065324835565396	0.217949067441413
NUAK2	NUAK2	NUAK2	0.0880485517707334	0.166027024979601	0.0882771495715057
PRKCD	PRKCD	PRKCD	0.250686808204317	6.3363000107439e-05	0.256145541630656
SNAP47	SNAP47	SNAP47	0.590662119284436	8.27200377006444e-25	0.678682353269096
FBN2	FBN2	FBN2	-0.016997524302283	0.789556855910329	-0.0169991615374005
RNLS	RNLS	RNLS	0.45599586803719	3.44295254544019e-14	0.492244274259545
PES1	PES1	PES1	0.457393930503338	2.81260175800186e-14	0.494010777254485
CHORDC1	CHORDC1	CHORDC1	0.521061914008867	9.84794293885039e-19	0.577796332648998
NDUFA3	NDUFA3	NDUFA3	0.19515863943809	0.00197571381773569	0.197694508924692
BAG1	BAG1	BAG1	0.491657178728066	1.46776175227341e-16	0.538243458197461
C8orf58	C8orf58	C8orf58	0.29551937629693	2.07291721974018e-06	0.304603064580869
KIAA1671	KIAA1671	KIAA1671	0.178578800312184	0.00470593877923335	0.180514287330735
TIAM1	TIAM1	TIAM1	0.226047073144863	0.000323562040675205	0.230019728874517
SLC7A2	SLC7A2	SLC7A2	0.13637489206849	0.0314610747158338	0.137229891839658
CCDC53	CCDC53	CCDC53	0.720235597417784	4.16918727815702e-41	0.90813435302104
PYROXD2	PYROXD2	PYROXD2	0.246685679703513	8.35380057542692e-05	0.251880643994004
RAPGEF1	RAPGEF1	RAPGEF1	0.338430535874844	4.35271132593403e-08	0.352318988281747
B4GALNT1	B4GALNT1	B4GALNT1	0.644475108429551	1.27450883481962e-30	0.765790631992857
FBXO28	FBXO28	FBXO28	0.677760268800171	7.69674617029292e-35	0.824959617114715
VANGL2	VANGL2	VANGL2	0.231515633460067	0.000228645035210695	0.235790346090455
EVI5L	EVI5L	EVI5L	0.553945440554422	1.99325617113616e-21	0.624055573069583
MIER1	MIER1	MIER1	0.38826958824934	2.19976155699207e-10	0.409760834132811
EWSR1	EWSR1	EWSR1	0.401267735821305	4.74953541193214e-11	0.425159052288044
ZNF567	ZNF567	ZNF567	0.656271375205192	4.68998437959025e-32	0.786235865401624
MCEE	MCEE	MCEE	0.576149101226269	2.01957457442133e-23	0.656679066884097
ZNF234	ZNF234	ZNF234	0.513991777398978	3.42931039741683e-18	0.568139730124431
UVSSA	UVSSA	UVSSA	0.236522487769466	0.000165173452266325	0.24108730136573
TLE1	TLE1	TLE1	0.0470150174828127	0.460174197501313	0.0470497043486901
TECPR2	TECPR2	TECPR2	0.818429304038854	2.26973144330337e-61	1.15204165020121
SLC25A42	SLC25A42	SLC25A42	0.490533587934571	1.76044087763035e-16	0.536762760188214
PHTF1	PHTF1	PHTF1	0.524329905670744	5.47756136674121e-19	0.582292825777995
POLR1B	POLR1B	POLR1B	0.393940124329136	1.1363458527545e-10	0.416455426027009
NOD1	NOD1	NOD1	0.657456151196675	3.3385952354399e-32	0.788319795857977
FAM73A	FAM73A	FAM73A	0.348401644464027	1.62351481814875e-08	0.363623424966882
SLCO2A1	SLCO2A1	SLCO2A1	-0.0019131851068418	0.976037007322722	-0.00191318744110965
WIPF2	WIPF2	WIPF2	0.522952708738091	7.01911449406129e-19	0.580395335972833
RNF216	RNF216	RNF216	0.522660853428115	7.39677284060613e-19	0.579993703754295
SLMAP	SLMAP	SLMAP	0.403124954017855	3.79442216776669e-11	0.427374674943119
FPGT	FPGT	FPGT	0.377392850292851	7.54231911925601e-10	0.397016005400072
EPB41	EPB41	EPB41	0.119900705967567	0.058851314901035	0.120480284869096
SLC20A1	SLC20A1	SLC20A1	0.162193562949685	0.0103625855652386	0.163638704593661
MRPL14	MRPL14	MRPL14	0.645581052270404	9.40947760075443e-31	0.767684571272722
FSTL1	FSTL1	FSTL1	0.0768397397331436	0.226971605749172	0.0769915072094104
DTNB	DTNB	DTNB	0.332379651019291	7.78774500979313e-08	0.345501080827787
MAP3K4	MAP3K4	MAP3K4	0.42540754793959	2.2972250185068e-12	0.454276019948845
AZIN1	AZIN1	AZIN1	0.620995844367437	6.02452409565151e-28	0.726624394178778
APPBP2	APPBP2	APPBP2	0.623687330094885	3.05362275326178e-28	0.731017302365416
LRP12	LRP12	LRP12	0.368594977002576	1.97757913632365e-09	0.386796198457065
VTI1B	VTI1B	VTI1B	0.685454190819182	6.77224964683231e-36	0.839330316602945
SPATS2	SPATS2	SPATS2	0.365452582508028	2.77098503334693e-09	0.383164599259696
SRBD1	SRBD1	SRBD1	0.415610153953043	8.08722200038205e-12	0.442373808311115
UHRF1BP1L	UHRF1BP1L	UHRF1BP1L	0.654438479059263	7.91081096641107e-32	0.783023125901012
MTAP	MTAP	MTAP	0.659338613763597	1.93935996773387e-32	0.791642697411794
GAB2	GAB2	GAB2	0.355051067577838	8.24917808942166e-09	0.371211640865462
ZFAND6	ZFAND6	ZFAND6	0.494338922790174	9.48433714028399e-17	0.5417862794676
VTA1	VTA1	VTA1	0.888958938111857	9.69426450303316e-86	1.4169405350354
MED13L	MED13L	MED13L	0.179622101533446	0.00446506217953455	0.181592163671411
ALDH1B1	ALDH1B1	ALDH1B1	0.225772046693834	0.000329190238238871	0.229729911557006
NOSTRIN	NOSTRIN	NOSTRIN	0.20007706154135	0.00150651639719293	0.202812827781914
ATRN	ATRN	ATRN	0.455012225150159	3.96717343499222e-14	0.49100310939594
ALDH1A3	ALDH1A3	ALDH1A3	0.20179115028324	0.00136864484245129	0.204599034254623
FMNL1	FMNL1	FMNL1	-0.0168835736848037	0.790935003236523	-0.0168851782086112
JAK1	JAK1	JAK1	0.470806413047383	3.85382029362092e-15	0.511105897937942
AREL1	AREL1	AREL1	0.665939062316687	2.79852456516017e-33	0.803410410164125
IQCB1	IQCB1	IQCB1	0.579000440034279	1.09161897539679e-23	0.66095775223246
NTM	NTM	NTM	0.223635518097936	0.000376115366082944	0.22747976815539
OLA1	OLA1	OLA1	0.418912581377634	5.31531515034342e-12	0.446372430794698
LITAF	LITAF	LITAF	0.348217801328222	1.65382497310523e-08	0.363414198552005
MSH3	MSH3	MSH3	0.518584594374104	1.52984042438681e-18	0.574401732775604
ADCK3	ADCK3	ADCK3	0.314935214302192	3.88922259802695e-07	0.3260146326284
CPSF7	CPSF7	CPSF7	0.53675213854676	5.55520220936888e-20	0.599582109316862
VCPKMT	VCPKMT	VCPKMT	0.587365586306683	1.73352291850586e-24	0.673634526532329
NFIX	NFIX	NFIX	0.603166518947644	4.62065281335503e-26	0.698109638639651
UBN2	UBN2	UBN2	0.427374682966906	1.7754668128265e-12	0.45668027202857
TLR5	TLR5	TLR5	0.274594432016342	1.10253663146009e-05	0.281826205946126
CAMTA1	CAMTA1	CAMTA1	0.486213136489465	3.52028181720581e-16	0.531089063817244
AL450992.2	AL450992.2	AL450992.2	0.424713844040828	2.51471625199118e-12	0.453429340897977
ABHD12	ABHD12	ABHD12	0.318524922839587	2.81653387302167e-07	0.330004614065127
PARP1	PARP1	PARP1	0.550650103126154	3.82838531381139e-21	0.619313839374412
VPS37A	VPS37A	VPS37A	0.695036922941476	2.94754594179784e-37	0.857634546284453
UCK1	UCK1	UCK1	0.430750951170185	1.13651082089763e-12	0.46081834603502
CIB1	CIB1	CIB1	0.210237752489776	0.00084326148904571	0.213420080651563
COA5	COA5	COA5	0.562650872267538	3.43137320043493e-22	0.636703569887319
MARK2	MARK2	MARK2	0.472631194575632	2.9208142477375e-15	0.513452941861066
C14orf28	C14orf28	C14orf28	0.479666078975428	9.87694036008086e-16	0.522550478844791
BRPF1	BRPF1	BRPF1	0.704736683579649	1.08623745111564e-38	0.87664919188075
TTLL4	TTLL4	TTLL4	0.375416035285932	9.38995412345087e-10	0.39471288191051
PUS7	PUS7	PUS7	0.587749800113104	1.59099245816973e-24	0.674221313241076
C19orf60	C19orf60	C19orf60	0.250090400667267	6.60474986684968e-05	0.255509241586328
TEX264	TEX264	TEX264	0.374049101234349	1.09166869020275e-09	0.393122638287499
PLGRKT	PLGRKT	PLGRKT	0.565683084668289	1.8365690909524e-22	0.641151498147352
AOAH	AOAH	AOAH	0.00760028926644326	0.905014860656938	0.00760043561355747
HSPBAP1	HSPBAP1	HSPBAP1	0.679306062058221	4.7513715189705e-35	0.827824362414318
MDP1	MDP1	MDP1	0.582288560839402	5.3295606197506e-24	0.665918338525751
TMEM256	TMEM256	TMEM256	0.403388906637342	3.67484369451223e-11	0.427689885970087
TJP2	TJP2	TJP2	0.290219863273798	3.20581593289086e-06	0.298806331991724
RUNX1T1	RUNX1T1	RUNX1T1	0.285025989818649	4.87362216495171e-06	0.293144015013975
GMEB1	GMEB1	GMEB1	0.505880639678561	1.38528969296645e-17	0.55717802030548
ZNF451	ZNF451	ZNF451	0.573938875459794	3.24031074934311e-23	0.653376886761205
GPNMB	GPNMB	GPNMB	0.234808062634665	0.000184772901083661	0.239272060619837
SMAP1	SMAP1	SMAP1	0.590345656907375	8.88416028130186e-25	0.678196463689008
IRAK4	IRAK4	IRAK4	0.473785287213443	2.44902656783525e-15	0.514940033364892
FLT4	FLT4	FLT4	0.0122178323587953	0.847874416655926	0.0122184403539678
ZNF318	ZNF318	ZNF318	0.71695798705655	1.39453780759689e-40	0.901357024767343
RAB23	RAB23	RAB23	0.163909990744176	0.00957006391002062	0.165402011949531
DAP3	DAP3	DAP3	0.794614840598126	1.86944136122995e-55	1.08382933085642
HDGFRP3	HDGFRP3	HDGFRP3	0.682136435219277	1.94935946929349e-35	0.833098851486261
SH3TC1	SH3TC1	SH3TC1	-0.0249592758624201	0.695109895804257	-0.0249644607227377
JAZF1	JAZF1	JAZF1	0.512170687837086	4.70704161321545e-18	0.565667932318913
FAM178A	FAM178A	FAM178A	0.186937832136934	0.00306508716983873	0.189162222720325
FLNB	FLNB	FLNB	0.390303506222255	1.73824226048188e-10	0.412158034963202
ZBTB34	ZBTB34	ZBTB34	0.287787182230765	3.90473926623347e-06	0.29615194685684
AUTS2	AUTS2	AUTS2	0.259075410780722	3.49662532043506e-05	0.265117039215851
SAR1A	SAR1A	SAR1A	0.742947556089675	5.87607641003015e-45	0.957026415390047
KPNA6	KPNA6	KPNA6	0.659437177802672	1.88477651121419e-32	0.791817082963485
ENPEP	ENPEP	ENPEP	0.134473886631396	0.0339278918794795	0.135293370427736
EIF4B	EIF4B	EIF4B	0.482652132769139	6.18671480493065e-16	0.526436119560474
AEBP1	AEBP1	AEBP1	0.0255730819832272	0.687999309091739	0.0255786589546204
MUM1	MUM1	MUM1	0.60691064829768	1.89992794028399e-26	0.704015909293019
FAM160A2	FAM160A2	FAM160A2	0.551985058636287	2.94147512537724e-21	0.621231745206175
FLI1	FLI1	FLI1	0.0775309501626973	0.222807106267469	0.0776868602871457
PRPF40A	PRPF40A	PRPF40A	0.493889717733893	1.02068100177036e-16	0.541191975753908
AAGAB	AAGAB	AAGAB	0.762583336010595	1.2494948364719e-48	1.00235957148912
QPCT	QPCT	QPCT	0.0986662228386882	0.120450820525586	0.0989882787421044
FAIM	FAIM	FAIM	0.4230877285341	3.10618322306515e-12	0.451447017085827
PPP2R2D	PPP2R2D	PPP2R2D	0.694783624742851	3.20723671464808e-37	0.857144702245696
PHF11	PHF11	PHF11	0.551706293907682	3.10818597671857e-21	0.620830913827467
COPB1	COPB1	COPB1	0.596760569417655	2.05777595557929e-25	0.688100852836338
PLEKHF1	PLEKHF1	PLEKHF1	0.677037919928845	9.63301452984284e-35	0.823624728080806
PTCD2	PTCD2	PTCD2	0.557367273153878	1.00436380132272e-21	0.629005831002051
WBP2	WBP2	WBP2	0.374086278434263	1.0872149550033e-09	0.393165863902317
SMOC1	SMOC1	SMOC1	0.255725502279008	4.44441627897477e-05	0.261529429331926
TMEM38A	TMEM38A	TMEM38A	0.0569914806061899	0.370512697705428	0.0570533044590096
FOXJ2	FOXJ2	FOXJ2	0.7653122916905	3.61498495080442e-49	1.00891357997815
SUB1	SUB1	SUB1	0.643293404750026	1.76014441162547e-30	0.763772049470052
NUDT21	NUDT21	NUDT21	0.462170915496058	1.39954669270506e-14	0.50006835792395
CENPF	CENPF	CENPF	0.329700620413408	1.00356744943039e-07	0.342492325328142
BCL2	BCL2	BCL2	0.247610983675247	7.83967957103505e-05	0.252866144702143
PMAIP1	PMAIP1	PMAIP1	0.263060766033549	2.61741074991619e-05	0.26939389769036
TBCEL	TBCEL	TBCEL	0.49015117403837	1.87254138809456e-16	0.53625929539237
ZSWIM3	ZSWIM3	ZSWIM3	0.44408995158767	1.85693353085263e-13	0.477314056562356
MNDA	MNDA	MNDA	-0.0872754572988367	0.169791240937982	-0.0874980681091324
CDYL	CDYL	CDYL	0.648281456039856	4.46174324676721e-31	0.772328608793328
PREP	PREP	PREP	0.585549050339722	2.59675375963525e-24	0.67086569945875
PMVK	PMVK	PMVK	0.559461886501474	6.57623983738786e-22	0.632049565643605
MED8	MED8	MED8	0.656614419035011	4.25109716048971e-32	0.78683866678687
BLOC1S6	BLOC1S6	BLOC1S6	0.697816852046569	1.16007292418326e-37	0.863032608166574
TRAPPC1	TRAPPC1	TRAPPC1	0.872105253050419	1.23917431608782e-78	1.34180562208964
CCDC84	CCDC84	CCDC84	0.457502415122869	2.76870532251317e-14	0.494147970844543
MAP1S	MAP1S	MAP1S	0.525403004556842	4.51161783728315e-19	0.583773953072548
C1QTNF6	C1QTNF6	C1QTNF6	0.0946703335098412	0.136302169286248	0.0949546909499301
GPR157	GPR157	GPR157	0.516106190740963	2.3685114848253e-18	0.571017565062509
CLEC10A	CLEC10A	CLEC10A	0.00266877710511022	0.966577804000124	0.0026687834411444
TRIM38	TRIM38	TRIM38	0.325098895931648	1.54267375179003e-07	0.337338103213398
GATA6	GATA6	GATA6	0.245391834387164	9.1259782911836e-05	0.250503428606145
BRD7	BRD7	BRD7	0.587502180760917	1.68146635948385e-24	0.67384309270297
ALG1	ALG1	ALG1	0.480757156584269	8.32948404534858e-16	0.523968574052795
FBXW2	FBXW2	FBXW2	0.552125862283607	2.86064320805394e-21	0.621434271970665
ABCD4	ABCD4	ABCD4	0.66799400545714	1.51628783408806e-33	0.807111982228064
PRC1	PRC1	PRC1	0.557842256415869	9.12640606134501e-22	0.629695134736103
HMGB1	HMGB1	HMGB1	0.622956477928534	3.67479465144997e-28	0.729822063696199
WDTC1	WDTC1	WDTC1	0.431809103506844	9.8721133273576e-13	0.462118291697501
OLFM1	OLFM1	OLFM1	0.0921110757392363	0.147265703926547	0.092372913916407
GUF1	GUF1	GUF1	0.471017250521056	3.73265905336968e-15	0.511376812978728
PARM1	PARM1	PARM1	0.146342017709618	0.0208843284697845	0.147400336535821
APOBEC3G	APOBEC3G	APOBEC3G	0.215744482831476	0.000608681908129622	0.219188514593968
RRM2B	RRM2B	RRM2B	0.309448643744968	6.31746061549886e-07	0.319935549709162
ADAM10	ADAM10	ADAM10	0.371056674999827	1.51447452762766e-09	0.389647933922171
FAM83D	FAM83D	FAM83D	0.17201842284663	0.00650730562558204	0.173745892421435
ADSS	ADSS	ADSS	0.800505782266207	7.6459620372754e-57	1.10001882122122
GNG7	GNG7	GNG7	0.117799721234161	0.063458949968071	0.118349196893724
ZNF467	ZNF467	ZNF467	0.0850174247019239	0.181149432170068	0.085223151887301
UCHL3	UCHL3	UCHL3	0.529560173191201	2.11395287075726e-19	0.589533722860754
TRA2B	TRA2B	TRA2B	0.469357052543477	4.79735453046681e-15	0.509245412569614
KLF13	KLF13	KLF13	0.390640057865965	1.67155613628121e-10	0.412555131160828
PRPF4	PRPF4	PRPF4	0.654694234670995	7.35586999743225e-32	0.783470608720655
ATOX1	ATOX1	ATOX1	0.0720103963763933	0.257610214026843	0.0721352549821924
ZNF397	ZNF397	ZNF397	0.562163971810423	3.79139591368707e-22	0.635991412510242
EIF4E3	EIF4E3	EIF4E3	0.262688125033852	2.68978800612626e-05	0.268993594546895
ZNF777	ZNF777	ZNF777	0.687543528777816	3.45480977943018e-36	0.84328202492995
SAP130	SAP130	SAP130	0.218276616478131	0.000522519071963288	0.221845790576616
PRMT6	PRMT6	PRMT6	0.420070415645089	4.58302796018335e-12	0.447777523981403
CSDE1	CSDE1	CSDE1	0.644422942104212	1.29284139835612e-30	0.765701410814059
FOXD1	FOXD1	FOXD1	0.0160750801918592	0.800731552090605	0.016076465050777
RNF141	RNF141	RNF141	0.319439612612516	2.59244978243359e-07	0.331022915826878
GCLM	GCLM	GCLM	0.371306499174996	1.47383273387443e-09	0.389937677783591
DHX38	DHX38	DHX38	0.637267162826399	8.93427549490683e-30	0.753558594606135
ARL14EP	ARL14EP	ARL14EP	0.87488491514287	9.83508136493625e-80	1.35353428266789
NEDD9	NEDD9	NEDD9	0.192864308298337	0.00223725362903906	0.195310439110116
